State,"County, State",isUrban,isGroupQuarter67%,pctGroupQuarter,isLILA_1_10,isLILA_half_10,"isLILA_1_20,",isLILA_Vehicle,isLowVehicleAccess,isLowIncome,povertyRate,medianFamilyIncome,isLA_1_10,isLA_half_10,isLA_1_20,isLA_half,isLA_1,isLA_10,isLA_20,isLowVehicleAccessOr20Miles,pctLA_half,pctLILA_half,pctLAKids_half,pctLASeniors_half,pctLAWhite_half,pctLABlack_half,pctLAAsian_half,pctLAnhopi_half,pctLANative_half,pctLAOtherRace_half,pctLALatine_half,pctLAHousingUnitNoVehicle_half,pctLAHousingUnitSNAP_half,pctLA_1,pctLILA_1,pctLAKids_1,pctLASeniors_1,pctLAWhite_1,pctLABlack_1,pctLAAsian_1,pctLAnhopi_1,pctLANative_1,pctLAOtherRace_1,pctLALatine_1,pctLAHousingUnitNoVehicle_1,pctLAHousingUnitSNAP_1,pctLA_10,pctLILA_10,pctLAKids_10,pctLASeniors_10,pctLAWhite_10,pctLABlack_10,pctLAAsian_10,pctLAnhopi_10,pctLANative_10,pctLAOtherRace_10,pctLALatine_10,pctLAHousingUnitNoVehicle_10,pctLAHousingUnitSNAP_10,pctLA_20,pctLILA_20,pctLAKids_20,pctLASeniors_20,pctLAWhite_20,pctLABlack_20,pctLAAsian_20,pctLAnhopi_20,pctLANative_20,pctLAOtherRace_20,pctLALatine_20,pctLAHousingUnitNoVehicle_20,pctLAHousingUnitNAP_20,Population,housingUnit,numGroupQuarter,numLA_1_10,numLA_half_10,numLA_1_20,numLILA_1_10,numLILA_half_10,numLILA_1_20,numLA_half,numLILA_half,numLAKids_half,numLASeniors_half,numLAWhite_half,numLABlack_half,numLAAsian_half,numLAnhopi_half,numLANative_half,numLAOtherRace_half,numLALatine_half,numLAHousingUnitNoVehicle_half,numLAHousingUnitSNAP_half,numLA_1,numLILA_1,numLAKids_1,numLASeniors_1,numLAWhite_1,numLABlack_1,numLAAsian_1,numLAnhopi_1,numLANative_1,numLAOtherRace_1,numLALatine_1,numLAHousingUnitNoVehicle_1,numLAHousingUnitSNAP_1,numLA_10,numLILA_10,numLAKids_10,numLASeniors_10,numLAWhite_10,numLABlack_10,numLAAsian_10,numLAnhopi_10,numLANative_10,numLAOtherRace_10,numLALatine_10,numLAHousingUnitNoVehicle_10,numLAHousingUnitSNAP_10,numLA_20,numLILA_20,numLAKids_20,numLASeniors_20,numLAWhite_20,numLABlack_20,numLAAsian_20,numLAnhopi_20,numLANative_20,numLAOtherRace_20,numLALatine_20,numLAHousingUnitNoVehicle_20,numLAHousingUnitSNAP_20,numLI,numKids,numSeniors,numWhite,numBlack,numAsian,numNHOPI,numNative,numOtherRace,numLatine,numHousingUnitNoVehicle,numHousingUnitSNAP,pctFoodInsecure,numFoodInsecure,pctBlackFoodInsecure,pctLatineFoodInsecure,pctWhiteFoodInsecure,SNAPthreshold,pctFIbelowSNAP,pctFIaboveSNAP,pctKidsFoodInsecure,numKidsFoodInsecure,pctKidsIncomeBelow185,pctKidsIncomeAbove185,costPerMeal,weeklyFoodBudget,weeklyBudgetFoodInsecureByPop,rangeRuralUrban,USstateRegion
NY,"Schenectady County, New York",0.9069767441860465,0.023255813953488372,4.0234883720930235,0.023255813953488372,0.3023255813953488,0.023255813953488372,0.20930232558139536,0.32558139534883723,0.4418604651162791,13.630232558139536,79496.3488372093,0.3488372093023256,0.7674418604651163,0.3488372093023256,0.7674418604651163,0.3488372093023256,0.0,0.0,0.32558139534883723,66.13690476190476,17.008333333333333,14.116666666666665,10.003571428571428,54.63,5.862619047619047,2.0304761904761905,0.04666666666666667,0.19476190476190475,3.3711904761904763,3.3366666666666664,8.394761904761904,8.635714285714286,42.681724137931035,7.908275862068965,8.877241379310345,6.404137931034483,38.62413793103448,1.9000000000000001,1.177241379310345,0.004482758620689655,0.07137931034482758,0.9037931034482759,1.0051724137931033,2.450344827586207,2.351034482758621,,,,,,,,,,,,,,,,,,,,,,,,,,,154727,62886,4434.0,29123.0,84475.0,29123.0,4613.0,20057.0,4613.0,98138.0,22473.0,21546.0,15701.0,82568.0,7238.0,3302.0,61.0,262.0,4714.0,4465.0,4275.0,4644.0,41936.0,6851.0,9096.0,6458.0,38385.0,1249.0,1396.0,5.0,60.0,839.0,883.0,810.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38158.0,35509.0,23083.0,123211.0,14710.0,4960.0,105.0,575.0,11166.0,8827.0,6090.0,7027.0,10.3,16020.0,26.0,22.0,7.0,200.0,62.0,38.0,15.7,5260.0,69.0,31.0,3.32,18.7,9087000.0,2.0,Northeast
TX,"Schleicher County, Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,66712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.92,20.59,23.75,8.64,58.47,0.83,0.06,0.0,0.2,11.35,27.0,1.77,3.89,45.44,12.89,15.83,5.99,39.17,0.47,0.0,0.0,0.0,5.8,12.31,0.64,2.34,10.65,2.97,2.12,2.52,9.23,0.06,0.0,0.0,0.0,1.36,2.48,0.0,0.75,2.91,0.81,0.66,0.48,2.37,0.0,0.0,0.0,0.0,0.54,0.78,0.0,0.19,3461,1182,0.0,369.0,369.0,101.0,103.0,103.0,28.0,2454.0,713.0,822.0,299.0,2024.0,29.0,2.0,0.0,7.0,393.0,934.0,21.0,46.0,1573.0,446.0,548.0,207.0,1356.0,16.0,0.0,0.0,0.0,201.0,426.0,8.0,28.0,369.0,103.0,73.0,87.0,319.0,2.0,0.0,0.0,0.0,47.0,86.0,0.0,9.0,101.0,28.0,23.0,17.0,82.0,0.0,0.0,0.0,0.0,19.0,27.0,0.0,2.0,910.0,1103.0,440.0,2780.0,38.0,4.0,0.0,16.0,623.0,1536.0,42.0,63.0,12.7,380.0,,16.0,13.0,165.0,54.0,46.0,14.9,120.0,50.0,50.0,2.77,15.63,180000.0,8.0,Southwest
GA,"Schley County, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,20.7,51609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93,37.315,26.240000000000002,11.19,67.97,16.884999999999998,0.61,0.0,0.045,2.43,2.5999999999999996,4.245,18.475,68.74,28.58,20.509999999999998,8.835,55.935,10.57,0.46,0.0,0.045,1.73,1.875,2.45,13.365,0.88,0.48,0.12,0.2,0.64,0.19,0.01,0.0,0.0,0.04,0.0,0.08,0.31,,,,,,,,,,,,,,5010,1872,0.0,25.0,25.0,0.0,14.0,14.0,0.0,4336.0,1891.0,1298.0,560.0,3312.0,870.0,33.0,0.0,2.0,120.0,130.0,93.0,364.0,3323.0,1420.0,992.0,434.0,2690.0,522.0,24.0,0.0,2.0,85.0,93.0,53.0,257.0,25.0,14.0,3.0,6.0,18.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.0,1503.0,657.0,3658.0,1169.0,36.0,0.0,2.0,145.0,161.0,134.0,463.0,14.1,740.0,25.0,,12.0,130.0,49.0,51.0,18.3,230.0,87.0,13.0,3.09,17.44,392000.0,8.0,Southeast
NY,"Schoharie County, New York",0.25,0.125,13.3925,0.0,0.0,0.0,0.25,0.25,0.75,11.5,67511.0,0.125,0.25,0.125,0.25,0.125,0.0,0.0,0.25,91.595,22.630000000000003,16.7925,13.5425,86.5725,2.17125,0.615,0.0175,0.26375,1.955,3.08875,3.8875,10.74375,76.19875,20.953750000000003,15.64875,12.60375,73.5675,0.84375,0.36125,0.01,0.1775,1.24,2.025,3.39625,9.95875,3.0949999999999998,0.95,0.545,0.72,3.0300000000000002,0.0,0.02,0.0,0.0,0.045000000000000005,0.08,0.1,0.348,,,,,,,,,,,,0.0,0.0,32749,13166,1556.0,2252.0,4277.0,1825.0,414.0,705.0,284.0,29610.0,7832.0,5984.0,4671.0,28455.0,383.0,166.0,5.0,65.0,536.0,814.0,561.0,1566.0,26285.0,7121.0,5497.0,4274.0,25453.0,235.0,121.0,4.0,51.0,420.0,669.0,469.0,1422.0,427.0,130.0,75.0,99.0,417.0,0.0,3.0,0.0,0.0,6.0,12.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757.0,6532.0,5220.0,31402.0,435.0,217.0,6.0,70.0,619.0,924.0,799.0,1699.0,11.6,3630.0,,16.0,9.0,200.0,65.0,35.0,17.8,990.0,80.0,20.0,3.25,18.34,2020000.0,2.0,Northeast
MI,"Schoolcraft County, Michigan",0.3333333333333333,0.0,1.4666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.366666666666664,56259.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,92.38333333333333,34.333333333333336,17.93,19.623333333333335,81.26333333333334,0.12333333333333334,0.15,0.0,7.936666666666667,2.9133333333333336,0.6533333333333333,5.306666666666667,13.623333333333335,84.69666666666667,29.876666666666665,16.453333333333333,17.633333333333336,74.48333333333333,0.09000000000000001,0.13333333333333333,0.0,7.3066666666666675,2.6833333333333336,0.58,3.9933333333333336,11.466666666666667,40.655,12.004999999999999,6.23,9.535,37.45,0.0,0.015,0.0,2.09,1.105,0.255,1.865,4.18,9.845,4.1,1.79,2.19,9.145,0.0,0.0,0.0,0.465,0.235,0.02,1.0,1.15,8485,3759,140.0,3901.0,4667.0,2310.0,1576.0,2019.0,1168.0,7726.0,2971.0,1521.0,1636.0,6790.0,11.0,13.0,0.0,667.0,246.0,56.0,206.0,541.0,6960.0,2528.0,1374.0,1438.0,6115.0,7.0,11.0,0.0,605.0,223.0,49.0,148.0,446.0,2105.0,622.0,323.0,493.0,1940.0,0.0,1.0,0.0,108.0,58.0,13.0,42.0,95.0,514.0,214.0,94.0,114.0,477.0,0.0,0.0,0.0,24.0,12.0,1.0,18.0,26.0,3177.0,1687.0,1802.0,7432.0,11.0,13.0,0.0,744.0,285.0,64.0,267.0,586.0,17.2,1380.0,,,14.0,200.0,73.0,27.0,18.6,260.0,79.0,21.0,2.97,16.76,702000.0,7.0,Midwest
IL,"Schuyler County, Illinois",0.3333333333333333,0.0,6.53,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,20.166666666666668,62063.666666666664,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,87.01666666666667,30.810000000000002,18.30666666666667,14.756666666666666,83.35666666666667,2.6833333333333336,0.01,0.0,0.09666666666666668,0.8633333333333333,0.9199999999999999,3.186666666666666,7.656666666666666,62.93000000000001,20.233333333333334,14.163333333333334,10.766666666666666,62.01666666666667,0.3566666666666667,0.0,0.0,0.04666666666666667,0.5166666666666667,0.5166666666666666,1.9533333333333331,4.94,22.235,7.3149999999999995,5.075,4.135,21.95,0.045,0.0,0.0,0.02,0.21999999999999997,0.09000000000000001,0.21500000000000002,1.765,,,,,,,,,,,,,,7544,3040,463.0,1284.0,2992.0,315.0,470.0,1106.0,151.0,6275.0,2282.0,1320.0,1095.0,6004.0,199.0,1.0,0.0,7.0,64.0,67.0,103.0,245.0,4119.0,1369.0,923.0,716.0,4058.0,23.0,0.0,0.0,3.0,35.0,32.0,49.0,128.0,969.0,319.0,221.0,181.0,956.0,2.0,0.0,0.0,1.0,9.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,1580.0,1398.0,7205.0,243.0,9.0,0.0,12.0,75.0,90.0,112.0,320.0,14.2,990.0,,,12.0,165.0,54.0,46.0,14.3,190.0,56.0,44.0,2.83,15.97,480000.0,7.0,Midwest
MO,"Schuyler County, Missouri",0.0,0.0,0.995,1.0,1.0,0.0,0.0,0.0,1.0,15.649999999999999,50094.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,43.195,25.775,19.535,98.6,0.025,0.22499999999999998,0.0,0.155,0.995,0.64,4.985,12.805,100.0,43.195,25.775,19.535,98.6,0.025,0.22499999999999998,0.0,0.155,0.995,0.64,4.985,12.805,83.30000000000001,37.795,20.965,16.475,82.225,0.025,0.13999999999999999,0.0,0.15000000000000002,0.76,0.48,3.58,10.605,,,,,,,,,,,,,,4431,1796,47.0,3644.0,3644.0,0.0,1654.0,1654.0,0.0,4431.0,1909.0,1140.0,870.0,4369.0,1.0,10.0,0.0,7.0,44.0,29.0,91.0,231.0,4431.0,1909.0,1140.0,870.0,4369.0,1.0,10.0,0.0,7.0,44.0,29.0,91.0,231.0,3644.0,1654.0,914.0,726.0,3597.0,1.0,6.0,0.0,7.0,33.0,22.0,65.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,870.0,4369.0,1.0,10.0,0.0,7.0,44.0,29.0,81.0,204.0,16.4,750.0,,,14.0,130.0,54.0,46.0,17.8,210.0,82.0,19.0,2.75,15.52,353000.0,9.0,Mountain Plains
NY,"Schuyler County, New York",0.0,0.0,1.966,0.0,0.0,0.0,0.0,0.2,0.2,14.460000000000003,66772.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,94.13,34.152,20.06,16.366000000000003,91.28999999999999,0.9879999999999999,0.24,0.018,0.26399999999999996,1.33,1.278,4.84,12.074000000000002,87.88,31.427999999999997,18.892000000000003,15.016000000000002,85.238,0.9200000000000002,0.23600000000000004,0.018,0.22400000000000003,1.24,1.182,4.264,11.234,1.79,0.76,0.375,0.32,1.73,0.01,0.0,0.0,0.0,0.05,0.02,0.075,0.28,,,,,,,,,,,,,,18343,7530,354.0,150.0,150.0,0.0,65.0,65.0,0.0,17209.0,6199.0,3660.0,2925.0,16712.0,157.0,45.0,4.0,44.0,246.0,224.0,396.0,936.0,16303.0,5791.0,3489.0,2727.0,15836.0,150.0,44.0,4.0,38.0,233.0,210.0,352.0,881.0,150.0,65.0,33.0,26.0,145.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6359.0,3890.0,3116.0,17803.0,159.0,53.0,4.0,47.0,277.0,234.0,450.0,981.0,13.5,2420.0,,,10.0,200.0,74.0,26.0,19.7,680.0,80.0,20.0,3.15,17.73,1301000.0,6.0,Northeast
PA,"Schuylkill County, Pennsylvania",0.575,0.0,3.37975,0.05,0.225,0.05,0.125,0.25,0.35,13.0875,60835.15,0.175,0.525,0.175,0.525,0.175,0.0,0.0,0.25,72.12225,22.165,14.22775,13.3105,69.018,1.4215,0.28875,0.01725,0.081,1.29475,1.488,5.113,9.90475,52.05657142857143,13.616,10.09057142857143,9.20342857142857,49.74485714285714,1.2788571428571427,0.17600000000000002,0.01542857142857143,0.05885714285714286,0.7822857142857143,0.8702857142857143,2.801428571428571,5.468285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,148289,60192,6780.0,12410.0,41025.0,12410.0,3563.0,15435.0,3563.0,107507.0,32010.0,20838.0,19184.0,101814.0,3094.0,446.0,23.0,125.0,2009.0,2285.0,2956.0,5706.0,72060.0,18370.0,13584.0,12386.0,67825.0,2584.0,256.0,18.0,82.0,1292.0,1425.0,1441.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45856.0,29738.0,26828.0,140013.0,3967.0,710.0,26.0,212.0,3361.0,4080.0,5313.0,9291.0,12.0,17140.0,36.0,23.0,10.0,160.0,57.0,43.0,16.6,4670.0,83.0,17.0,3.11,17.51,9105000.0,4.0,Mid-Atlantic
OH,"Scioto County, Ohio",0.4,0.0,4.8825,0.1,0.3,0.1,0.3,0.45,0.7,25.994999999999997,51217.5,0.2,0.4,0.2,0.4,0.2,0.0,0.0,0.45,81.0635,35.614,18.765,12.72,77.0015,1.6789999999999998,0.261,0.0105,0.43499999999999994,1.6745,0.875,7.13,22.48,57.279999999999994,21.934,13.1685,9.461500000000001,55.3285,0.5485,0.17650000000000002,0.0055000000000000005,0.33999999999999997,0.8789999999999999,0.40199999999999997,3.8519999999999994,14.000499999999999,0.3066666666666667,0.12666666666666668,0.07333333333333335,0.03333333333333333,0.30333333333333334,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.016666666666666666,0.06666666666666667,,,,,,,,,,,,,,79499,30870,3642.0,5828.0,17671.0,5790.0,2562.0,9306.0,2546.0,66826.0,28224.0,15550.0,10416.0,63831.0,1138.0,209.0,9.0,385.0,1255.0,650.0,2076.0,6834.0,51028.0,19614.0,11875.0,8199.0,49378.0,412.0,154.0,4.0,319.0,761.0,356.0,1258.0,4732.0,38.0,16.0,9.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32633.0,18090.0,12317.0,75045.0,2129.0,250.0,10.0,434.0,1631.0,888.0,2975.0,8508.0,19.7,15010.0,29.0,,18.0,130.0,63.0,37.0,26.0,4310.0,80.0,20.0,2.73,15.41,7014000.0,4.0,Midwest
MO,"Scotland County, Missouri",0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.5,16.55,60212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.205,42.685,25.92,17.79,92.97,0.075,0.175,0.0,0.18,0.81,0.575,5.265,9.9,72.68,31.53,20.725,13.09,71.685,0.025,0.175,0.0,0.18,0.62,0.56,3.2300000000000004,6.0600000000000005,16.09,6.19,4.96,2.97,15.98,0.0,0.07,0.0,0.03,0.0,0.01,0.42,0.54,,,,,,,,,,,,,,4843,1880,76.0,466.0,466.0,0.0,179.0,179.0,0.0,4618.0,2048.0,1302.0,835.0,4557.0,3.0,10.0,0.0,8.0,40.0,32.0,96.0,176.0,3777.0,1612.0,1099.0,651.0,3726.0,1.0,10.0,0.0,8.0,33.0,31.0,61.0,110.0,466.0,179.0,144.0,86.0,463.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0,1362.0,879.0,4776.0,3.0,11.0,0.0,12.0,41.0,33.0,108.0,193.0,12.9,630.0,,,11.0,130.0,57.0,43.0,14.2,200.0,100.0,0.0,2.93,16.52,316000.0,9.0,Mountain Plains
NC,"Scotland County, North Carolina",0.5714285714285714,0.0,6.064285714285715,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,27.842857142857145,46004.42857142857,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,84.82428571428571,42.26571428571429,20.582857142857144,11.615714285714287,40.18714285714286,31.638571428571428,0.6342857142857143,0.015714285714285715,9.718571428571428,2.632857142857143,1.804285714285714,9.582857142857142,22.075714285714287,66.53999999999999,29.482857142857142,15.79142857142857,8.892857142857142,34.462857142857146,20.924285714285713,0.5271428571428571,0.0071428571428571435,8.604285714285714,2.0114285714285716,1.42,5.908571428571428,14.781428571428572,10.44,4.35,2.02,2.11,7.18,1.74,0.16,0.0,0.95,0.42,0.38,1.66,2.42,,,,,,,,,,,,,,36157,13614,1730.0,7510.0,13125.0,6728.0,3440.0,7372.0,3114.0,31012.0,15441.0,7688.0,4112.0,14796.0,11390.0,225.0,5.0,3592.0,1002.0,653.0,1247.0,2953.0,25295.0,11469.0,6203.0,3255.0,12954.0,8098.0,190.0,3.0,3246.0,808.0,534.0,818.0,2089.0,782.0,326.0,151.0,158.0,537.0,130.0,12.0,0.0,71.0,31.0,28.0,47.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16916.0,9073.0,4914.0,16822.0,13943.0,276.0,8.0,3934.0,1174.0,754.0,1504.0,3576.0,19.7,6900.0,31.0,,15.0,200.0,75.0,25.0,31.4,2530.0,74.0,26.0,2.84,15.99,3347000.0,6.0,Southeast
AR,"Scott County, Arkansas",0.3333333333333333,0.0,0.6166666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,23.96666666666667,40872.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,92.21333333333332,51.46666666666667,22.86,16.353333333333335,81.68666666666667,0.4266666666666667,3.01,0.03,1.8666666666666665,5.196666666666666,5.526666666666666,5.986666666666667,16.78,79.97333333333333,43.56333333333333,19.396666666666665,14.19,71.36666666666667,0.4266666666666667,2.6666666666666665,0.03,1.7599999999999998,3.72,3.8000000000000003,4.423333333333333,13.54,34.05,18.78,7.42,7.425000000000001,31.455000000000002,0.265,0.42000000000000004,0.025,0.825,1.06,0.82,1.455,5.27,4.2,2.36,0.68,0.77,3.85,0.05,0.15,0.0,0.0,0.15,0.04,0.0,0.69,11233,4368,79.0,3862.0,5313.0,2123.0,2338.0,3305.0,1441.0,10202.0,5509.0,2604.0,1717.0,8970.0,51.0,369.0,3.0,194.0,615.0,675.0,271.0,732.0,8614.0,4489.0,2156.0,1436.0,7631.0,51.0,324.0,3.0,180.0,426.0,453.0,193.0,571.0,1824.0,945.0,412.0,379.0,1669.0,19.0,26.0,1.0,52.0,56.0,39.0,35.0,111.0,85.0,48.0,14.0,16.0,78.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,5570.0,2883.0,1915.0,9880.0,53.0,384.0,3.0,208.0,705.0,782.0,331.0,736.0,18.6,1930.0,,,20.0,130.0,64.0,36.0,22.2,590.0,100.0,0.0,2.81,15.85,928000.0,6.0,Southwest
IL,"Scott County, Illinois",0.0,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,14.3,67279.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,30.105000000000004,23.815,17.32,98.56,0.14,0.23500000000000001,0.0,0.155,0.91,0.84,3.91,14.325,100.0,30.105000000000004,23.815,17.32,98.56,0.14,0.23500000000000001,0.0,0.155,0.91,0.84,3.91,14.325,70.74000000000001,22.03,17.155,12.36,69.705,0.07,0.15000000000000002,0.0,0.11,0.7,0.535,2.995,10.77,,,,,,,,,,,,,,5355,2214,43.0,3562.0,3562.0,0.0,1061.0,1061.0,0.0,5355.0,1537.0,1272.0,966.0,5279.0,9.0,12.0,0.0,9.0,46.0,43.0,103.0,287.0,5355.0,1537.0,1272.0,966.0,5279.0,9.0,12.0,0.0,9.0,46.0,43.0,103.0,287.0,3562.0,1061.0,861.0,658.0,3510.0,4.0,6.0,0.0,6.0,36.0,25.0,79.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,1272.0,966.0,5279.0,9.0,12.0,0.0,9.0,46.0,43.0,93.0,253.0,11.3,560.0,,,10.0,165.0,50.0,50.0,15.0,160.0,73.0,28.0,2.74,15.45,262000.0,9.0,Midwest
IN,"Scott County, Indiana",0.4,0.0,1.1219999999999999,0.2,0.2,0.2,0.2,0.4,0.4,16.72,56178.8,0.2,0.4,0.2,0.4,0.2,0.0,0.0,0.4,85.53,32.808,20.828,11.018,83.776,0.21000000000000002,0.298,0.048,0.168,1.032,1.188,4.41,9.6,76.176,29.796,18.496,9.748000000000001,74.738,0.16999999999999998,0.198,0.046,0.138,0.884,1.01,3.464,8.754,,,,,,,,,,,,,,,,,,,,,,,,,,,24181,9397,312.0,4341.0,6190.0,4341.0,2379.0,2893.0,2379.0,20192.0,7488.0,4911.0,2608.0,19785.0,50.0,73.0,11.0,38.0,234.0,272.0,412.0,842.0,17701.0,6685.0,4294.0,2265.0,17377.0,40.0,46.0,11.0,30.0,197.0,226.0,304.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,5812.0,3245.0,23667.0,57.0,108.0,14.0,46.0,289.0,354.0,514.0,936.0,15.2,3620.0,,,14.0,130.0,59.0,41.0,19.1,1020.0,83.0,17.0,2.79,15.74,1728000.0,1.0,Midwest
IA,"Scott County, Iowa",0.8723404255319149,0.0,2.137021276595745,0.0425531914893617,0.3191489361702128,0.0425531914893617,0.0851063829787234,0.14893617021276595,0.3617021276595745,13.782978723404254,72129.53191489361,0.23404255319148937,0.851063829787234,0.2127659574468085,0.8297872340425532,0.2127659574468085,0.02127659574468085,0.0,0.14893617021276595,71.47478260869566,19.919999999999998,17.270652173913046,9.469782608695652,62.27891304347826,4.736086956521739,1.1995652173913043,0.03326086956521739,0.2165217391304348,3.010217391304348,3.8202173913043476,4.425434782608695,7.604565217391304,35.52030303030303,7.373939393939394,8.729696969696969,4.931818181818182,32.54878787878788,1.3266666666666667,0.45909090909090905,0.012424242424242424,0.08454545454545455,1.091212121212121,1.2187878787878788,1.1921212121212121,2.4927272727272727,53.76,10.58,12.75,8.28,51.86,0.58,0.12,0.0,0.15,1.05,0.93,0.93,1.76,,,,,,,,,,,,,,165224,66765,3334.0,22927.0,90087.0,21537.0,5704.0,25865.0,5431.0,116397.0,29355.0,28978.0,15059.0,102565.0,6910.0,2094.0,51.0,322.0,4455.0,5631.0,2633.0,4452.0,47451.0,9038.0,12002.0,6264.0,43497.0,1791.0,677.0,17.0,103.0,1366.0,1550.0,592.0,1194.0,1390.0,273.0,330.0,214.0,1341.0,15.0,3.0,0.0,4.0,27.0,24.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45798.0,40566.0,21605.0,142267.0,11728.0,3332.0,68.0,496.0,7333.0,9197.0,4100.0,6738.0,8.9,15320.0,26.0,13.0,8.0,160.0,56.0,45.0,13.7,5620.0,59.0,41.0,3.04,17.11,7951000.0,2.0,Midwest
KS,"Scott County, Kansas",1.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,2.3,81574.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,59.87,13.73,15.68,8.96,54.53,0.26,0.28,0.02,0.41,4.37,7.74,0.21,1.87,24.43,4.5,7.02,3.01,22.56,0.07,0.12,0.0,0.26,1.41,2.24,0.0,0.69,9.72,1.54,2.73,1.27,9.25,0.0,0.06,0.0,0.11,0.29,0.54,0.0,0.27,,,,,,,,,,,,,,4936,1983,105.0,1206.0,2955.0,1206.0,222.0,678.0,222.0,2955.0,678.0,774.0,442.0,2692.0,13.0,14.0,1.0,20.0,216.0,382.0,4.0,37.0,1206.0,222.0,347.0,149.0,1114.0,4.0,6.0,0.0,13.0,69.0,110.0,0.0,14.0,480.0,76.0,135.0,63.0,457.0,0.0,3.0,0.0,6.0,14.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,1236.0,900.0,4447.0,19.0,24.0,1.0,30.0,415.0,753.0,18.0,64.0,8.5,420.0,,,8.0,130.0,36.0,64.0,9.4,120.0,95.0,6.0,2.93,16.52,210000.0,7.0,Mountain Plains
