State,"County, State",pctFoodInsecure,numFoodInsecure,pctBlackFoodInsecure,pctLatineFoodInsecure,pctWhiteFoodInsecure,SNAPthreshold,pctFIbelowSNAP,pctFIaboveSNAP,pctKidsFoodInsecure,numKidsFoodInsecure,pctKidsIncomeBelow185,pctKidsIncomeAbove185,costPerMeal,weeklyFoodBudget,weeklyBudgetFoodInsecureByPop,rangeRuralUrban,USstateRegion
VA,"Powhatan County, Virginia",6.1,1770,13.0,,4.0,130,27,73,6.7,350,52,48,3.24,18.28,982000,1,Mid-Atlantic
VA,"Prince Edward County, Virginia",11.8,2690,20.0,,11.0,130,51,50,16.8,620,52,48,2.97,16.72,1364000,6,Mid-Atlantic
VA,"Prince George County, Virginia",7.8,2980,11.0,12.0,8.0,130,43,57,12.5,1040,56,44,3.3,18.6,1682000,1,Mid-Atlantic
VA,"Prince William County, Virginia",4.8,22000,5.0,11.0,4.0,130,53,47,6.0,7540,71,29,3.41,19.23,12835000,1,Mid-Atlantic
VA,"Pulaski County, Virginia",13.4,4580,18.0,,11.0,130,50,50,17.7,1080,74,26,2.99,16.86,2342000,3,Mid-Atlantic
VA,"Rappahannock County, Virginia",9.9,730,,,7.0,130,35,65,9.5,120,82,18,3.32,18.73,415000,1,Mid-Atlantic
VA,"Richmond County, Virginia",10.8,960,19.0,,7.0,130,62,38,16.5,250,84,16,3.29,18.53,540000,9,Mid-Atlantic
VA,"Roanoke County, Virginia",8.2,7670,12.0,15.0,6.0,130,36,64,8.3,1580,71,30,3.33,18.75,4362000,2,Mid-Atlantic
VA,"Rockbridge County, Virginia",11.2,2530,3.0,,10.0,130,55,46,14.5,580,85,15,3.09,17.41,1336000,6,Mid-Atlantic
VA,"Rockingham County, Virginia",8.9,7160,12.0,14.0,8.0,130,44,56,9.2,1630,87,13,3.0,16.9,3670000,3,Mid-Atlantic
VA,"Russell County, Virginia",17.3,4700,,,14.0,130,63,37,20.1,1040,85,15,3.06,17.24,2458000,7,Mid-Atlantic
VA,"Scott County, Virginia",15.1,3310,,,12.0,130,55,45,17.1,690,76,24,2.9,16.33,1639000,2,Mid-Atlantic
VA,"Shenandoah County, Virginia",11.0,4770,19.0,17.0,9.0,130,52,48,12.3,1130,90,10,3.23,18.21,2635000,6,Mid-Atlantic
VA,"Smyth County, Virginia",16.2,4990,26.0,24.0,13.0,130,58,42,20.1,1210,83,17,3.06,17.23,2608000,7,Mid-Atlantic
VA,"Southampton County, Virginia",8.3,1480,15.0,,7.0,130,53,48,13.2,460,62,38,3.12,17.58,789000,6,Mid-Atlantic
VA,"Spotsylvania County, Virginia",6.9,9150,10.0,11.0,6.0,130,42,58,8.6,2850,62,38,3.21,18.11,5025000,1,Mid-Atlantic
VA,"Stafford County, Virginia",4.8,7080,2.0,10.0,4.0,130,35,65,5.9,2250,63,37,3.37,19.01,4083000,1,Mid-Atlantic
VA,"Surry County, Virginia",10.1,660,16.0,,7.0,130,65,35,18.0,200,40,60,3.17,17.88,358000,8,Mid-Atlantic
VA,"Sussex County, Virginia",9.6,1090,17.0,,8.0,130,57,43,18.2,330,46,54,3.25,18.31,606000,1,Mid-Atlantic
VA,"Tazewell County, Virginia",15.2,6340,21.0,,13.0,130,54,46,20.3,1630,80,20,2.87,16.15,3106000,5,Mid-Atlantic
VA,"Warren County, Virginia",9.6,3770,17.0,17.0,8.0,130,40,60,11.9,1040,77,23,3.15,17.74,2029000,1,Mid-Atlantic
VA,"Washington County, Virginia",13.6,7350,22.0,20.0,11.0,130,49,51,16.9,1670,74,27,3.33,18.76,4183000,2,Mid-Atlantic
VA,"Westmoreland County, Virginia",10.5,1870,15.0,14.0,10.0,130,54,46,14.7,490,71,29,3.4,19.17,1087000,6,Mid-Atlantic
VA,"Wise County, Virginia",18.2,7000,,,16.0,130,61,39,22.9,1710,78,22,3.04,17.16,3643000,7,Mid-Atlantic
VA,"Wythe County, Virginia",13.1,3780,,,10.0,130,53,47,16.8,960,75,25,3.06,17.23,1975000,6,Mid-Atlantic
VA,"York County, Virginia",7.0,4790,11.0,10.0,7.0,130,33,67,8.1,1320,58,42,3.36,18.95,2754000,1,Mid-Atlantic
VA,"Alexandria city, Virginia",8.4,13300,16.0,15.0,6.0,130,51,49,9.4,2700,75,25,3.95,22.27,8986000,1,Mid-Atlantic
VA,"Bristol city, Virginia",17.7,2990,26.0,,15.0,130,68,33,23.8,860,90,10,3.1,17.47,1585000,2,Mid-Atlantic
VA,"Buena Vista city, Virginia",15.4,1000,,,13.0,130,65,35,20.1,270,85,15,3.16,17.79,540000,6,Mid-Atlantic
VA,"Charlottesville city, Virginia",12.4,5850,23.0,18.0,12.0,130,73,27,12.6,930,67,34,4.51,25.44,4515000,3,Mid-Atlantic
VA,"Chesapeake city, Virginia",7.2,17390,14.0,14.0,6.0,130,47,53,11.7,6800,49,51,3.15,17.75,9362000,1,Mid-Atlantic
VA,"Colonial Heights city, Virginia",11.3,1970,22.0,14.0,10.0,130,55,45,14.5,580,80,20,3.21,18.07,1080000,1,Mid-Atlantic
VA,"Covington city, Virginia",11.0,620,17.0,,9.0,130,59,41,16.7,190,77,23,2.89,16.29,306000,6,Mid-Atlantic
VA,"Danville city, Virginia",15.2,6260,24.0,14.0,12.0,130,77,24,25.1,2250,50,50,2.74,15.45,2934000,4,Mid-Atlantic
VA,"Emporia city, Virginia",16.6,900,32.0,,14.0,130,90,10,27.6,430,54,46,2.92,16.48,450000,6,Mid-Atlantic
VA,"Fairfax city, Virginia",6.0,1410,4.0,10.0,5.0,130,46,54,3.0,160,78,22,3.26,18.36,785000,1,Mid-Atlantic
VA,"Falls Church city, Virginia",6.0,840,,,4.0,130,21,79,1.4,50,83,17,3.94,22.19,565000,1,Mid-Atlantic
VA,"Franklin city, Virginia",10.8,880,26.0,,10.0,130,77,23,19.7,400,54,46,3.18,17.94,479000,6,Mid-Atlantic
VA,"Fredericksburg city, Virginia",12.5,3580,18.0,14.0,12.0,130,58,42,13.8,830,71,29,3.98,22.41,2433000,1,Mid-Atlantic
VA,"Galax city, Virginia",17.3,1130,,22.0,16.0,130,72,28,21.3,300,93,7,2.98,16.79,576000,7,Mid-Atlantic
VA,"Hampton city, Virginia",10.6,14340,17.0,15.0,10.0,130,62,38,18.5,5290,40,60,3.1,17.46,7597000,1,Mid-Atlantic
VA,"Harrisonburg city, Virginia",12.7,6780,24.0,17.0,16.0,130,83,17,11.3,990,100,0,3.17,17.89,3679000,3,Mid-Atlantic
VA,"Hopewell city, Virginia",15.8,3540,23.0,19.0,13.0,130,80,20,25.2,1450,55,45,3.45,19.44,2087000,1,Mid-Atlantic
VA,"Lexington city, Virginia",16.5,1190,,,14.0,130,42,58,15.0,100,80,20,3.18,17.94,648000,6,Mid-Atlantic
VA,"Lynchburg city, Virginia",13.1,10530,23.0,16.0,12.0,130,62,38,17.3,2680,60,40,3.11,17.55,5605000,2,Mid-Atlantic
VA,"Manassas city, Virginia",5.5,2240,11.0,12.0,5.0,130,61,39,6.3,690,100,0,3.27,18.45,1254000,1,Mid-Atlantic
VA,"Manassas Park city, Virginia",5.0,850,7.0,10.0,9.0,130,64,36,6.2,270,100,0,3.39,19.13,493000,1,Mid-Atlantic
VA,"Martinsville city, Virginia",15.0,1930,22.0,,12.0,130,75,25,25.1,780,56,44,2.92,16.48,965000,4,Mid-Atlantic
VA,"Newport News city, Virginia",11.5,20740,20.0,17.0,10.0,130,62,38,17.8,7420,52,48,3.07,17.29,10876000,1,Mid-Atlantic
VA,"Norfolk city, Virginia",12.5,30540,24.0,17.0,11.0,130,64,36,19.3,9300,50,50,3.29,18.55,17185000,1,Mid-Atlantic
VA,"Norton city, Virginia",19.8,790,,,19.0,130,69,31,26.1,250,63,37,3.03,17.06,409000,7,Mid-Atlantic
VA,"Petersburg city, Virginia",16.1,5040,23.0,18.0,15.0,130,81,20,28.3,1900,42,58,2.92,16.47,2517000,1,Mid-Atlantic
VA,"Poquoson city, Virginia",7.2,880,,,5.0,130,39,61,7.8,210,59,41,3.14,17.7,473000,1,Mid-Atlantic
VA,"Portsmouth city, Virginia",11.2,10660,20.0,16.0,9.0,130,67,33,20.7,4610,41,59,3.02,16.99,5495000,1,Mid-Atlantic
VA,"Radford city, Virginia",15.6,2760,,,18.0,130,84,17,12.5,230,63,37,3.25,18.33,1534000,3,Mid-Atlantic
VA,"Richmond city, Virginia",13.9,31450,24.0,18.0,10.0,130,77,23,22.7,9060,44,56,3.5,19.75,18838000,1,Mid-Atlantic
VA,"Roanoke city, Virginia",13.4,13290,24.0,16.0,12.0,130,67,33,19.3,4190,59,41,2.93,16.52,6659000,2,Mid-Atlantic
VA,"Salem city, Virginia",10.1,2550,25.0,,8.0,130,38,62,11.0,530,77,23,3.2,18.04,1396000,2,Mid-Atlantic
VA,"Staunton city, Virginia",11.6,2840,17.0,,10.0,130,46,54,11.9,550,71,29,3.05,17.16,1479000,3,Mid-Atlantic
VA,"Suffolk city, Virginia",7.5,6780,15.0,15.0,6.0,130,57,43,13.3,2900,42,58,3.16,17.8,3662000,1,Mid-Atlantic
VA,"Virginia Beach city, Virginia",7.7,34840,14.0,14.0,7.0,130,41,59,9.8,9820,58,42,3.41,19.2,20286000,1,Mid-Atlantic
VA,"Waynesboro city, Virginia",13.1,2910,26.0,23.0,10.0,130,59,41,17.6,910,74,26,2.98,16.78,1481000,3,Mid-Atlantic
VA,"Williamsburg city, Virginia",12.3,1830,20.0,21.0,11.0,130,52,48,13.4,210,61,39,3.42,19.27,1070000,1,Mid-Atlantic
VA,"Winchester city, Virginia",13.1,3660,15.0,22.0,10.0,130,60,40,15.2,970,84,16,3.4,19.15,2126000,3,Mid-Atlantic
WA,"Adams County, Washington",13.3,2610,,23.0,11.0,200,100,0,20.1,1390,84,16,3.08,17.38,1376000,6,Western
WA,"Asotin County, Washington",12.8,2880,,26.0,11.0,200,78,23,18.1,830,75,25,2.99,16.87,1474000,3,Western
WA,"Benton County, Washington",10.9,21470,29.0,20.0,9.0,200,73,28,16.4,8660,62,38,3.07,17.32,11278000,2,Western
WA,"Chelan County, Washington",11.4,8690,,21.0,10.0,200,84,16,16.2,2930,68,32,3.51,19.77,5211000,3,Western
WA,"Clallam County, Washington",14.6,11000,30.0,21.0,13.0,200,73,27,23.0,2990,66,34,3.26,18.36,6127000,5,Western
WA,"Clark County, Washington",10.2,48070,22.0,18.0,9.0,200,63,37,14.3,16390,57,43,3.31,18.65,27199000,1,Western
WA,"Columbia County, Washington",14.1,560,,,11.0,200,70,30,18.1,140,66,34,3.07,17.3,294000,3,Western
WA,"Cowlitz County, Washington",14.5,15510,20.0,24.0,13.0,200,74,26,20.4,5000,63,37,3.13,17.63,8293000,3,Western
WA,"Douglas County, Washington",11.6,4890,,21.0,10.0,200,90,10,17.5,1920,75,25,3.18,17.93,2659000,3,Western
WA,"Ferry County, Washington",19.2,1460,,,14.0,200,83,17,28.4,360,79,21,3.18,17.91,793000,9,Western
WA,"Franklin County, Washington",10.2,9420,20.0,20.0,8.0,200,100,0,16.6,5020,77,23,2.99,16.84,4812000,2,Western
WA,"Garfield County, Washington",12.9,290,,,12.0,200,65,35,19.0,100,60,40,3.06,17.24,152000,8,Western
WA,"Grant County, Washington",12.1,11510,,19.0,11.0,200,100,0,18.0,5080,84,16,2.94,16.55,5778000,5,Western
WA,"Grays Harbor County, Washington",14.7,10680,7.0,20.0,13.0,200,75,25,21.7,3250,68,32,3.47,19.54,6329000,4,Western
WA,"Island County, Washington",10.4,8580,17.0,18.0,9.0,200,59,42,15.7,2370,57,43,4.0,22.53,5863000,4,Western
WA,"Jefferson County, Washington",13.2,4120,,22.0,11.0,200,65,35,21.7,850,71,29,4.66,26.24,3279000,6,Western
WA,"King County, Washington",8.7,190320,24.0,17.0,8.0,200,55,45,10.2,45690,49,51,3.9,22.0,126997000,1,Western
WA,"Kitsap County, Washington",10.4,27730,23.0,16.0,9.0,200,55,45,14.8,8070,47,53,3.45,19.42,16337000,2,Western
WA,"Kittitas County, Washington",12.3,5640,,18.0,13.0,200,75,25,14.6,1150,55,46,4.18,23.55,4028000,4,Western
WA,"Klickitat County, Washington",13.9,3020,,16.0,13.0,200,83,17,18.9,800,73,27,5.26,29.64,2716000,6,Western
WA,"Lewis County, Washington",13.6,10600,,19.0,13.0,200,77,23,19.4,3260,67,34,3.17,17.88,5748000,4,Western
WA,"Lincoln County, Washington",12.6,1340,,,10.0,200,69,31,20.9,470,63,37,3.13,17.63,716000,8,Western
WA,"Mason County, Washington",13.3,8470,,25.0,11.0,200,72,28,22.0,2730,67,33,3.39,19.13,4914000,4,Western
WA,"Okanogan County, Washington",15.4,6450,,23.0,12.0,200,90,10,22.6,2170,84,16,3.08,17.34,3393000,6,Western
WA,"Pacific County, Washington",15.2,3310,,21.0,13.0,200,79,21,22.9,810,59,41,4.7,26.51,2661000,7,Western
WA,"Pend Oreille County, Washington",14.0,1870,,16.0,12.0,200,75,25,21.1,540,62,38,3.15,17.76,1008000,2,Western
WA,"Pierce County, Washington",10.9,95250,21.0,18.0,10.0,200,62,38,15.8,32580,56,44,3.4,19.15,55333000,1,Western
WA,"San Juan County, Washington",9.8,1640,,19.0,8.0,200,64,36,13.9,310,55,45,3.5,19.75,982000,9,Western
WA,"Skagit County, Washington",11.3,14190,21.0,19.0,10.0,200,68,33,16.2,4480,64,36,3.37,18.98,8168000,3,Western
WA,"Skamania County, Washington",11.7,1370,,13.0,10.0,200,63,37,18.9,420,62,38,3.36,18.95,788000,1,Western
WA,"Snohomish County, Washington",8.4,67180,16.0,16.0,8.0,200,55,45,11.0,20050,49,51,3.53,19.92,40583000,1,Western
WA,"Spokane County, Washington",12.8,64810,26.0,20.0,12.0,200,71,29,17.8,19980,64,36,3.16,17.79,34980000,2,Western
WA,"Stevens County, Washington",14.3,6410,,24.0,11.0,200,74,26,21.3,2040,71,29,3.12,17.61,3424000,2,Western
WA,"Thurston County, Washington",10.9,30360,17.0,18.0,10.0,200,63,37,15.2,9190,55,45,3.33,18.77,17283000,2,Western
WA,"Wahkiakum County, Washington",11.6,500,,,10.0,200,67,33,17.5,120,64,36,3.22,18.13,275000,8,Western
WA,"Walla Walla County, Washington",11.6,6990,,20.0,11.0,200,76,24,16.0,2040,65,35,3.38,19.03,4034000,3,Western
WA,"Whatcom County, Washington",11.8,26130,27.0,20.0,11.0,200,72,28,14.6,6330,59,41,3.61,20.35,16126000,3,Western
WA,"Whitman County, Washington",13.8,6800,41.0,24.0,17.0,200,85,15,15.8,1180,64,36,3.48,19.63,4048000,4,Western
WA,"Yakima County, Washington",12.4,31070,22.0,20.0,11.0,200,100,0,19.3,14310,87,13,2.99,16.83,15860000,3,Western
WV,"Barbour County, West Virginia",14.7,2440,,,15.0,200,70,31,21.5,720,69,31,2.92,16.43,1216000,6,Mid-Atlantic
WV,"Berkeley County, West Virginia",9.2,10580,18.0,,11.0,200,63,37,14.3,3870,61,39,2.96,16.66,5346000,2,Mid-Atlantic
WV,"Boone County, West Virginia",16.8,3760,,,18.0,200,71,29,24.2,1170,69,31,2.76,15.57,1776000,3,Mid-Atlantic
WV,"Braxton County, West Virginia",16.1,2280,,,18.0,200,71,29,25.7,720,78,22,2.86,16.1,1114000,8,Mid-Atlantic
WV,"Brooke County, West Virginia",11.5,2580,,,12.0,200,57,43,16.6,650,65,35,3.13,17.65,1382000,3,Mid-Atlantic
WV,"Cabell County, West Virginia",14.7,13870,28.0,,15.0,200,66,35,18.5,3460,62,38,2.86,16.12,6784000,2,Mid-Atlantic
WV,"Calhoun County, West Virginia",19.9,1450,,,19.0,200,81,19,29.3,420,66,34,2.77,15.59,686000,8,Mid-Atlantic
WV,"Clay County, West Virginia",20.3,1770,,,18.0,200,82,19,28.9,570,66,34,2.9,16.33,877000,3,Mid-Atlantic
WV,"Doddridge County, West Virginia",11.8,1010,,,12.0,200,59,41,16.1,220,70,31,2.88,16.21,497000,9,Mid-Atlantic
WV,"Fayette County, West Virginia",15.8,6890,28.0,,16.0,200,73,27,23.9,2150,72,29,2.86,16.14,3374000,3,Mid-Atlantic
WV,"Gilmer County, West Virginia",11.7,940,,,15.0,200,64,36,16.2,200,65,35,2.86,16.11,459000,7,Mid-Atlantic
WV,"Grant County, West Virginia",10.8,1260,,,12.0,200,80,20,14.2,310,97,3,3.01,16.99,649000,7,Mid-Atlantic
WV,"Greenbrier County, West Virginia",12.9,4530,17.0,,14.0,200,80,20,18.4,1270,81,19,3.02,17.01,2337000,6,Mid-Atlantic
WV,"Hampshire County, West Virginia",13.9,3230,,,14.0,200,67,34,20.9,940,64,37,3.06,17.24,1689000,3,Mid-Atlantic
WV,"Hancock County, West Virginia",11.8,3470,17.0,,13.0,200,69,31,17.9,1010,79,21,2.95,16.61,1748000,3,Mid-Atlantic
WV,"Hardy County, West Virginia",10.9,1510,,,11.0,200,83,17,19.7,560,81,19,3.08,17.35,795000,6,Mid-Atlantic
WV,"Harrison County, West Virginia",12.1,8220,19.0,,13.0,200,61,39,16.0,2320,64,36,2.85,16.05,4003000,5,Mid-Atlantic
WV,"Jackson County, West Virginia",13.3,3840,,,13.0,200,61,39,18.4,1150,62,38,2.87,16.16,1883000,6,Mid-Atlantic
WV,"Jefferson County, West Virginia",7.4,4160,14.0,,9.0,200,55,45,9.9,1260,61,39,3.17,17.88,2256000,1,Mid-Atlantic
WV,"Kanawha County, West Virginia",12.6,23130,23.0,,13.0,200,66,34,18.5,6820,65,35,2.92,16.48,11562000,3,Mid-Atlantic
WV,"Lewis County, West Virginia",15.3,2480,,,15.0,200,75,25,23.6,810,75,26,2.91,16.38,1232000,7,Mid-Atlantic
WV,"Lincoln County, West Virginia",16.8,3510,,,15.0,200,71,29,25.3,1190,70,30,3.15,17.73,1887000,2,Mid-Atlantic
WV,"Logan County, West Virginia",18.6,6160,30.0,,20.0,200,76,25,25.8,1750,76,24,2.72,15.34,2866000,6,Mid-Atlantic
WV,"McDowell County, West Virginia",22.5,4190,22.0,,22.0,200,85,15,34.7,1330,77,23,2.86,16.11,2048000,7,Mid-Atlantic
WV,"Marion County, West Virginia",12.2,6880,26.0,,13.0,200,70,30,18.5,2080,72,29,3.09,17.42,3636000,4,Mid-Atlantic
WV,"Marshall County, West Virginia",12.3,3850,,,11.0,200,68,32,18.6,1140,72,28,3.03,17.08,1995000,3,Mid-Atlantic
WV,"Mason County, West Virginia",12.8,3420,,,12.0,200,71,29,19.5,1120,70,30,2.84,15.98,1658000,6,Mid-Atlantic
WV,"Mercer County, West Virginia",16.0,9570,21.0,,16.0,200,82,18,23.6,2900,76,24,2.96,16.69,4844000,4,Mid-Atlantic
WV,"Mineral County, West Virginia",12.6,3430,17.0,,13.0,200,67,33,18.3,1000,65,35,2.99,16.85,1753000,3,Mid-Atlantic
WV,"Mingo County, West Virginia",20.5,4970,19.0,,22.0,200,80,20,29.6,1600,81,20,3.13,17.63,2658000,7,Mid-Atlantic
WV,"Monongalia County, West Virginia",11.2,11760,23.0,,15.0,200,70,31,11.9,2060,62,38,3.08,17.34,6187000,3,Mid-Atlantic
WV,"Monroe County, West Virginia",13.4,1800,,,15.0,200,84,16,19.5,510,78,22,3.02,17.01,929000,8,Mid-Atlantic
WV,"Morgan County, West Virginia",8.2,1450,,,10.0,200,79,21,11.1,360,83,17,3.1,17.46,768000,8,Mid-Atlantic
WV,"Nicholas County, West Virginia",14.1,3530,,,14.0,200,80,20,22.5,1150,80,20,2.89,16.26,1741000,6,Mid-Atlantic
WV,"Ohio County, West Virginia",10.8,4560,26.0,,12.0,200,63,37,13.5,1090,75,26,3.16,17.79,2461000,3,Mid-Atlantic
WV,"Pendleton County, West Virginia",11.5,800,,,12.0,200,80,20,17.8,230,80,20,3.04,17.15,416000,8,Mid-Atlantic
WV,"Pleasants County, West Virginia",11.7,870,,,13.0,200,63,38,16.2,240,76,24,2.85,16.03,423000,6,Mid-Atlantic
WV,"Pocahontas County, West Virginia",14.3,1210,,,13.0,200,73,27,23.1,340,69,31,2.92,16.45,604000,9,Mid-Atlantic
WV,"Preston County, West Virginia",11.0,3720,,,13.0,200,63,37,17.0,1110,66,34,2.91,16.42,1852000,3,Mid-Atlantic
WV,"Putnam County, West Virginia",8.4,4740,12.0,,9.0,200,58,43,11.2,1430,59,41,2.95,16.6,2387000,2,Mid-Atlantic
WV,"Raleigh County, West Virginia",13.8,10390,19.0,,15.0,200,73,27,21.4,3350,69,31,2.74,15.45,4871000,3,Mid-Atlantic
WV,"Randolph County, West Virginia",13.9,4040,36.0,,14.0,200,65,35,19.6,1090,78,22,2.97,16.72,2048000,7,Mid-Atlantic
WV,"Ritchie County, West Virginia",14.4,1420,,,14.0,200,71,29,23.5,460,69,31,2.84,16.01,690000,8,Mid-Atlantic
WV,"Roane County, West Virginia",17.0,2380,,,16.0,200,82,18,24.3,730,74,26,2.91,16.39,1183000,6,Mid-Atlantic
WV,"Summers County, West Virginia",16.5,2120,30.0,,18.0,200,70,31,25.7,550,70,30,2.84,16.03,1031000,6,Mid-Atlantic
WV,"Taylor County, West Virginia",12.9,2170,,,15.0,200,66,34,20.2,690,78,22,2.99,16.84,1109000,6,Mid-Atlantic
WV,"Tucker County, West Virginia",12.2,850,,,12.0,200,68,32,18.2,200,57,43,2.98,16.8,433000,8,Mid-Atlantic
WV,"Tyler County, West Virginia",13.7,1210,,,13.0,200,68,32,19.9,350,67,33,2.93,16.5,606000,9,Mid-Atlantic
WV,"Upshur County, West Virginia",13.8,3380,,,14.0,200,67,33,20.2,1020,77,23,2.93,16.52,1694000,7,Mid-Atlantic
WV,"Wayne County, West Virginia",16.9,6830,,,17.0,200,73,28,23.4,1970,69,31,2.71,15.3,3169000,2,Mid-Atlantic
WV,"Webster County, West Virginia",17.0,1430,,,18.0,200,84,16,25.0,420,96,4,2.93,16.53,717000,9,Mid-Atlantic
WV,"Wetzel County, West Virginia",15.7,2430,,,15.0,200,69,31,24.5,780,73,27,2.96,16.68,1229000,6,Mid-Atlantic
WV,"Wirt County, West Virginia",15.0,870,,,13.0,200,85,15,23.0,280,96,4,2.83,15.96,421000,3,Mid-Atlantic
WV,"Wood County, West Virginia",13.4,11420,28.0,,13.0,200,70,30,19.3,3460,75,25,2.78,15.68,5430000,3,Mid-Atlantic
WV,"Wyoming County, West Virginia",18.1,3850,,,19.0,200,79,21,26.5,1180,76,24,3.16,17.79,2078000,6,Mid-Atlantic
WI,"Adams County, Wisconsin",12.0,2420,18.0,24.0,10.0,200,75,25,22.5,660,76,24,2.98,16.81,1234000,8,Midwest
WI,"Ashland County, Wisconsin",13.6,2120,,,10.0,200,80,20,21.2,730,95,5,3.3,18.58,1195000,7,Midwest
WI,"Barron County, Wisconsin",10.1,4550,22.0,17.0,8.0,200,76,24,16.5,1610,82,18,2.93,16.51,2279000,6,Midwest
WI,"Bayfield County, Wisconsin",11.0,1650,,,7.0,200,71,29,19.7,510,83,17,3.12,17.57,879000,8,Midwest
WI,"Brown County, Wisconsin",8.8,22900,33.0,20.0,7.0,200,68,32,13.3,8300,80,20,3.05,17.18,11937000,2,Midwest
WI,"Buffalo County, Wisconsin",9.4,1240,,,7.0,200,66,34,14.6,390,75,25,3.29,18.57,698000,8,Midwest
WI,"Burnett County, Wisconsin",11.4,1750,,,8.0,200,71,29,20.8,560,84,17,3.0,16.91,898000,8,Midwest
WI,"Calumet County, Wisconsin",6.1,3020,,18.0,4.0,200,55,45,10.6,1280,59,41,2.98,16.79,1538000,3,Midwest
WI,"Chippewa County, Wisconsin",9.6,6130,,25.0,7.0,200,65,35,15.6,2210,78,22,2.82,15.88,2952000,3,Midwest
WI,"Clark County, Wisconsin",9.3,3210,,22.0,7.0,200,81,19,15.5,1580,92,8,3.1,17.46,1700000,6,Midwest
WI,"Columbia County, Wisconsin",7.8,4430,27.0,21.0,6.0,200,58,42,12.3,1520,63,37,2.93,16.52,2220000,2,Midwest
WI,"Crawford County, Wisconsin",10.8,1760,,,8.0,200,66,34,18.1,600,75,25,2.9,16.37,874000,7,Midwest
WI,"Dane County, Wisconsin",7.8,41680,25.0,20.0,7.0,200,62,39,10.2,11220,63,38,3.38,19.07,24108000,2,Midwest
WI,"Dodge County, Wisconsin",8.3,7320,23.0,20.0,7.0,200,65,35,13.3,2410,71,29,2.98,16.8,3730000,4,Midwest
WI,"Door County, Wisconsin",8.4,2320,,21.0,6.0,200,59,41,14.2,630,65,35,3.58,20.15,1418000,6,Midwest
WI,"Douglas County, Wisconsin",11.3,4890,26.0,24.0,9.0,200,67,34,16.9,1460,78,23,2.94,16.56,2457000,2,Midwest
WI,"Dunn County, Wisconsin",9.6,4290,,24.0,8.0,200,74,26,14.5,1280,85,15,2.84,16.03,2086000,6,Midwest
WI,"Eau Claire County, Wisconsin",9.9,10300,,29.0,9.0,200,68,32,14.4,3020,68,32,3.24,18.27,5708000,3,Midwest
WI,"Florence County, Wisconsin",10.7,460,,,9.0,200,69,31,17.0,110,80,20,3.01,16.96,237000,9,Midwest
WI,"Fond du Lac County, Wisconsin",8.3,8510,23.0,20.0,7.0,200,63,37,13.0,2850,78,22,3.13,17.64,4553000,3,Midwest
WI,"Forest County, Wisconsin",13.3,1200,,,8.0,200,70,30,21.8,390,74,26,2.95,16.64,606000,9,Midwest
WI,"Grant County, Wisconsin",9.7,5020,51.0,23.0,9.0,200,71,29,14.9,1590,81,19,2.84,15.99,2434000,6,Midwest
WI,"Green County, Wisconsin",7.7,2850,,19.0,6.0,200,70,30,12.6,1040,73,27,2.84,16.03,1386000,2,Midwest
WI,"Green Lake County, Wisconsin",10.0,1880,,18.0,8.0,200,74,26,16.7,700,100,0,3.1,17.46,996000,6,Midwest
WI,"Iowa County, Wisconsin",8.5,2000,,,7.0,200,57,43,12.2,660,62,38,3.06,17.26,1047000,2,Midwest
WI,"Iron County, Wisconsin",13.5,770,,,10.0,200,75,25,22.5,180,86,14,3.31,18.63,435000,9,Midwest
WI,"Jackson County, Wisconsin",10.3,2110,,19.0,8.0,200,74,26,16.5,740,88,12,3.0,16.92,1083000,6,Midwest
WI,"Jefferson County, Wisconsin",8.3,7060,18.0,21.0,7.0,200,62,38,12.8,2310,76,25,3.04,17.13,3668000,4,Midwest
WI,"Juneau County, Wisconsin",11.5,3060,,22.0,9.0,200,66,34,19.6,1040,77,23,3.45,19.46,1807000,7,Midwest
WI,"Kenosha County, Wisconsin",9.7,16310,29.0,20.0,8.0,200,67,34,16.4,6430,72,28,3.01,16.99,8407000,1,Midwest
WI,"Kewaunee County, Wisconsin",8.1,1640,,21.0,6.0,200,60,40,12.2,530,69,31,3.54,19.94,992000,2,Midwest
WI,"La Crosse County, Wisconsin",9.4,11070,30.0,,9.0,200,67,33,12.5,2940,62,38,3.26,18.36,6165000,3,Midwest
WI,"Lafayette County, Wisconsin",8.8,1460,,20.0,7.0,200,73,27,14.4,590,90,11,3.0,16.9,749000,8,Midwest
WI,"Langlade County, Wisconsin",11.5,2200,,,9.0,200,69,31,19.7,730,81,19,2.97,16.76,1119000,6,Midwest
WI,"Lincoln County, Wisconsin",9.1,2520,,,7.0,200,64,36,14.3,740,71,29,3.05,17.18,1313000,6,Midwest
WI,"Manitowoc County, Wisconsin",9.0,7120,32.0,21.0,7.0,200,69,31,14.8,2430,70,30,3.03,17.1,3693000,4,Midwest
WI,"Marathon County, Wisconsin",8.6,11600,22.0,24.0,6.0,200,65,35,13.5,4200,73,27,2.96,16.66,5861000,3,Midwest
WI,"Marinette County, Wisconsin",12.0,4840,,23.0,9.0,200,75,25,20.2,1550,86,14,2.8,15.81,2321000,6,Midwest
WI,"Marquette County, Wisconsin",10.1,1550,,23.0,8.0,200,73,27,16.6,490,78,22,3.0,16.92,796000,8,Midwest
WI,"Menominee County, Wisconsin",21.2,970,,,,200,76,24,34.3,510,89,11,2.84,16.0,471000,8,Midwest
